"source","target"
"FGFR1OP2","RALGPS2"
"FGFR1OP2","RANBP6"
"FGFR1OP2","RASA2"
"FGFR1OP2","RBM26"
"FGFR1OP2","RCBTB1"
"FGFR1OP2","RECQL"
"FGFR1OP2","RIC1"
"FGFR1OP2","RICTOR"
"FGFR1OP2","RNF115"
"FGFR1OP2","RNF146"
"FGFR1OP2","RNFT1"
"FGFR1OP2","ROCK1"
"FGFR1OP2","RUBCN"
"FGFR1OP2","SAMD8"
"FGFR1OP2","SENP5"
"FGFR1OP2","SETD5"
"FGFR1OP2","SETX"
"FGFR1OP2","SKIL"
"FGFR1OP2","SLC30A7"
"FGFR1OP2","SLC38A2"
"FGFR1OP2","SMARCAD1"
"FGFR1OP2","SMG1"
"FGFR1OP2","SMYD4"
"FGFR1OP2","SNTB2"
"FGFR1OP2","SREK1"
"FGFR1OP2","SRSF11"
"FGFR1OP2","SS18"
"FGFR1OP2","STAT5B"
"FGFR1OP2","SUPT20H"
"FGFR1OP2","SYNGAP1"
"FGFR1OP2","SYNJ1"
"FGFR1OP2","TAF2"
"FGFR1OP2","TBC1D2B"
"FGFR1OP2","TBCEL"
"FGFR1OP2","TDG"
"FGFR1OP2","TET2"
"FGFR1OP2","TMF1"
"FGFR1OP2","TMX3"
"FGFR1OP2","TNKS2"
"FGFR1OP2","TRMT13"
"FGFR1OP2","TTPAL"
"FGFR1OP2","TUBE1"
"FGFR1OP2","U2SURP"
"FGFR1OP2","UBA6"
"FGFR1OP2","UBE2G2"
"FGFR1OP2","UBXN4"
"FGFR1OP2","UFM1"
"FGFR1OP2","UHRF2"
"FGFR1OP2","USO1"
"FGFR1OP2","USP48"
"FGFR1OP2","USPL1"
"FGFR1OP2","WDR11"
"FGFR1OP2","XPO1"
"FGFR1OP2","YTHDC1"
"FGFR1OP2","YTHDC2"
"FGFR1OP2","ZBED5"
"FGFR1OP2","ZBTB11"
"FGFR1OP2","ZBTB1"
"FGFR1OP2","ZBTB37"
"FGFR1OP2","ZBTB40"
"FGFR1OP2","ZC3H11A"
"FGFR1OP2","ZCCHC6"
"FGFR1OP2","ZDBF2"
"FGFR1OP2","ZDHHC17"
"FGFR1OP2","ZFYVE16"
"FGFR1OP2","ZMYM6"
"FGFR1OP2","ZNF107"
"FGFR1OP2","ZNF189"
"FGFR1OP2","ZNF195"
"FGFR1OP2","ZNF267"
"FGFR1OP2","ZNF280D"
"FGFR1OP2","ZNF281"
"FGFR1OP2","ZNF37A"
"FGFR1OP2","ZNF451"
"FGFR1OP2","ZNF561"
"FGFR1OP2","ZNF594"
"FGFR1","HEG1"
"FGFR1","ITGA1"
"FGFR1","KIRREL"
"FGFR1","LAMC1"
"FGFR1","MACF1"
"FGFR1","MPDZ"
"FGFR1","RBMS1"
"FGFR1","TSHZ3"
"FGFR1","VCAN"
"FGFR1","ZEB1"
"FGR","FMNL1"
"FGR","GPR132"
"FGR","ITGAX"
"FGR","LCP2"
"FGR","PLEK"
"FGR","PTAFR"
"FGR","PTPN7"
"FGR","RELT"
"FGR","SH2D3C"
"FGR","TMC8"
"FHL1","MRVI1"
"FHL1","MSRB3"
"FHL1","NEXN"
"FHL1","PDLIM3"
"FHL1","SYNPO2"
"FHL1","TNS1"
"FHL1","VGLL3"
"FHOD1","SRRM2"
"FHOD1","ZNF692"
"FH","MTCH2"
"FH","POLDIP2"
"FIS1","MRPL23"
"FIS1","NDUFA11"
"FIS1","NDUFA13"
"FIS1","RPL18"
"FIS1","RPL8"
"FIS1","RPS15"
"FITM2","PDE3A"
"FITM2","PVRL3"
"FITM2","ZFYVE9"
"FKBP10","MEG3"
"FKBP14","FMNL2"
"FKBP14","IL1R1"
"FKBP14","KIAA0907"
"FKBP14","LPGAT1"
"FKBP14","MACF1"
"FKBP14","MDM1"
"FKBP14","NAA16"
"FKBP14","NFATC2IP"
"FKBP14","NKTR"
"FKBP14","PRPF38B"
"FKBP14","RBM25"
"FKBP14","RBM26"
"FKBP14","RP11-45M22.2"
"FKBP14","RP11-488L18.4"
"FKBP14","RP3-368A4.5"
"FKBP14","SLC7A11"
"FKBP14","SLC7A6"
"FKBP14","SUPT20H"
"FKBP14","TMEM39A"
"FKBP14","TMX3"
"FKBP14","UBE2G2"
"FKBP14","ZNF195"
"FKBP15","GPAT4"
"FKBP15","JAK1"
"FKBP15","JAK2"
"FKBP15","KDM2A"
"FKBP15","PTPN1"
"FKBP15","PTPN23"
"FKBP15","SEC24C"
"FKBP15","TBC1D2B"
"FKBP15","TRIM5"
"FKBP15","ZNFX1"
"FLCN","TEP1"
"FLI1","FMNL3"
"FLI1","FYB"
"FLI1","FYN"
"FLI1","GPR65"
"FLI1","GVINP1"
"FLI1","IKZF1"
"FLI1","IKZF3"
"FLI1","IL16"
"FLI1","INPP5D"
"FLI1","ITGA4"
"FLI1","ITK"
"FLI1","LBH"
"FLI1","LCP1"
"FLI1","LEF1"
"FLI1","MDFIC"
"FLI1","MSN"
"FLI1","NCKAP1L"
"FLI1","NLRC3"
"FLI1","NUP210"
"FLI1","ORAI2"
"FLI1","PACS1"
"FLI1","PARP15"
"FLI1","PDE7A"
"FLI1","PIP4K2A"
"FLI1","PPP1R16B"
"FLI1","PTPRC"
"FLI1","RASA3"
"FLI1","RASGRP1"
"FLI1","RASSF2"
"FLI1","RASSF5"
"FLI1","RCSD1"
"FLI1","RFTN1"
"FLI1","RUNX3"
"FLI1","S1PR1"
"FLI1","SCIMP"
"FLI1","SERPINB9"
"FLI1","SH3BP5"
"FLI1","SLAMF6"
"FLI1","SLC9A7"
"FLI1","SMAP2"
"FLI1","SNN"
"FLI1","ST8SIA4"
"FLI1","TAGAP"
"FLI1","TLR6"
"FLI1","TNFAIP8"
"FLI1","WIPF1"
"FLI1","ZNF831"
"FLII","PIEZO1"
"FLII","PRRC2A"
"FLII","SELO"
"FLJ31662","LINC01355"
"FLJ31662","MDM4"
"FLJ31662","PHC1"
"FLJ31662","RP3-368A4.6"
"FLJ31662","SNED1"
"FLJ31662","ZNF333"
"FLNA","MYL9"
"FLNA","TAGLN"
"FLNA","TPM2"
"FLNB-AS1","LINC00504"
"FLNB-AS1","LINC00506"
"FLNB-AS1","NKTR"
"FLNB-AS1","NPIPB4"
"FLNB-AS1","NPTN-IT1"
"FLNB-AS1","PAXBP1"
"FLNB-AS1","PLEKHH2"
"FLNB-AS1","RP11-45M22.2"
"FLNB-AS1","RP11-59C5.3"
"FLNB-AS1","RP11-609N14.4"
"FLNB-AS1","RP3-355L5.4"
"FLNB-AS1","RP3-368A4.5"
"FLNB-AS1","RP3-368A4.6"
"FLNB-AS1","TIA1"
"FLNB-AS1","ZNF841"
"FLNC","HSPB7"
"FLT1","FSTL1"
"FLT1","IL1R1"
"FLT1","IL6ST"
"FLT1","ITGA1"
"FLT1","KIRREL"
"FLT1","LAMC1"
"FLT1","LRRC8C"
"FLT1","MCTP1"
"FLT1","OSMR"
"FLT1","PDGFRA"
"FLT1","PYGO1"
"FLT1","QKI"
"FLT1","RBMS1"
"FLT1","SLC23A2"
"FLT1","TEK"
"FLT1","TGFBR2"
"FLT1","TMTC1"
"FLT1","TSHZ3"
"FLT1","ZEB1"
"FLT1","ZNF532"
"FMNL1","FMNL3"
"FMNL1","GAB3"
"FMNL1","GPR132"
"FMNL1","GPR65"
"FMNL1","GUCY1B3"
"FMNL1","HDAC7"
"FMNL1","ICOS"
"FMNL1","IL10RA"
"FMNL1","IL12RB1"
"FMNL1","IL16"
"FMNL1","IL17REL"
"FMNL1","INPP5D"
"FMNL1","ITGAL"
"FMNL1","ITGAX"
"FMNL1","JAK3"
"FMNL1","KCNAB2"
"FMNL1","KCNC3"
"FMNL1","KIF21B"
"FMNL1","KLHL6"
"FMNL1","LAIR1"
"FMNL1","LAMP3"
"FMNL1","LAX1"
"FMNL1","LCP1"
"FMNL1","LCP2"
"FMNL1","LILRB1"
"FMNL1","LIMK1"
"FMNL1","LRRK2"
"FMNL1","MSL3"
"FMNL1","MSN"
"FMNL1","MYO1F"
"FMNL1","MYO1G"
"FMNL1","NCKAP1L"
"FMNL1","NFKB2"
"FMNL1","NLRC3"
"FMNL1","NLRP1"
"FMNL1","NUP210"
"FMNL1","ORAI2"
"FMNL1","PACS1"
"FMNL1","PAPLN"
"FMNL1","PARP15"
"FMNL1","PDCD1LG2"
"FMNL1","PDE4B"
"FMNL1","PIK3CD"
"FMNL1","PIK3R5"
"FMNL1","PIM2"
"FMNL1","PLCG2"
"FMNL1","PLEK"
"FMNL1","POU2AF1"
"FMNL1","PREX1"
"FMNL1","PTAFR"
"FMNL1","PTPN22"
"FMNL1","PTPN7"
"FMNL1","PTPRC"
"FMNL1","RASGRP1"
"FMNL1","RASSF5"
"FMNL1","RELT"
"FMNL1","RFTN1"
"FMNL1","RHBDF2"
"FMNL1","RP11-1334A24.6"
"FMNL1","RP11-876N24.3"
"FMNL1","RUNX3"
"FMNL1","S1PR1"
"FMNL1","SAMSN1"
"FMNL1","SEMA4D"
"FMNL1","SEMA7A"
"FMNL1","9/6/2018"
"FMNL1","SERPINB9"
"FMNL1","SH2D3C"
"FMNL1","SIGLEC10"
"FMNL1","SLAMF6"
"FMNL1","SLC41A1"
"FMNL1","SLC7A5"
"FMNL1","SMAP2"
"FMNL1","SNX20"
"FMNL1","ST3GAL1"
"FMNL1","ST3GAL5"
"FMNL1","STAT5A"
"FMNL1","STMN3"
"FMNL1","TMC8"
"FMNL1","TNFRSF9"
"FMNL1","TRAF1"
"FMNL1","TRAF5"
"FMNL1","TRIB2"
"FMNL1","TRIM22"
"FMNL1","TTC9"
"FMNL1","VAV1"
"FMNL1","WIPF1"
"FMNL1","ZAP70"
"FMNL2","FNBP4"
"FMNL2","FSTL1"
"FMNL2","FZD4"
"FMNL2","GABBR1"
"FMNL2","GIT2"
"FMNL2","GOLGA8A"
"FMNL2","GPCPD1"
"FMNL2","GSAP"
"FMNL2","HACE1"
"FMNL2","HECTD1"
"FMNL2","HECTD2"
"FMNL2","HERC1"
"FMNL2","HERC2P9"
"FMNL2","HIP1"
"FMNL2","HNRNPDL"
"FMNL2","HNRNPH1"
"FMNL2","HNRNPU-AS1"
"FMNL2","IKZF4"
"FMNL2","IL1R1"
"FMNL2","IL6ST"
"FMNL2","INPP4A"
"FMNL2","INTS3"
"FMNL2","IRAK3"
"FMNL2","ITGA1"
"FMNL2","ITGA2"
"FMNL2","ITSN2"
"FMNL2","KANSL1L"
"FMNL2","KCTD7"
"FMNL2","KDM2A"
"FMNL2","KDR"
"FMNL2","KIAA0907"
"FMNL2","KIRREL"
"FMNL2","KLHL29"
"FMNL2","KLHL5"
"FMNL2","KRBOX4"
"FMNL2","LA16c-358B7.3"
"FMNL2","LIMS1"
"FMNL2","LINC00506"
"FMNL2","LINC00641"
"FMNL2","LINC00976"
"FMNL2","LINC01001"
"FMNL2","LINC01355"
"FMNL2","LPGAT1"
"FMNL2","LRCH1"
"FMNL2","LRRC8C"
"FMNL2","LRRK2"
"FMNL2","LUC7L2"
"FMNL2","LYST"
"FMNL2","MACF1"
"FMNL2","MALT1"
"FMNL2","MAN2A2"
"FMNL2","MAP3K3"
"FMNL2","MAP3K8"
"FMNL2","MCC"
"FMNL2","MCM3AP-AS1"
"FMNL2","MCM3AP"
"FMNL2","MCTP1"
"FMNL2","MDM1"
"FMNL2","MDM4"
"FMNL2","METTL3"
"FMNL2","MGEA5"
"FMNL2","MIS12"
"FMNL2","MIS18BP1"
"FMNL2","MLLT11"
"FMNL2","MNT"
"FMNL2","MON2"
"FMNL2","MSL3"
"FMNL2","NAA16"
"FMNL2","NAB1"
"FMNL2","NBPF15"
"FMNL2","NBPF8"
"FMNL2","NBPF9"
"FMNL2","NFAT5"
"FMNL2","NFATC2IP"
"FMNL2","NFYC-AS1"
"FMNL2","NID1"
"FMNL2","NISCH"
"FMNL2","NKTR"
"FMNL2","NPIPB4"
"FMNL2","NUP188"
"FMNL2","OGT"
"FMNL2","OSMR"
"FMNL2","PAPD7"
"FMNL2","PAXBP1"
"FMNL2","PBX2"
"FMNL2","PCF11"
"FMNL2","PDE7A"
"FMNL2","PEAR1"
"FMNL2","PGS1"
"FMNL2","PHC1"
"FMNL2","PHIP"
"FMNL2","PIAS3"
"FMNL2","PKD1"
"FMNL2","PKD2"
"FMNL2","PLCG1"
"FMNL2","PLEKHH2"
"FMNL2","PLEKHM1P"
"FMNL2","PNN"
"FMNL2","POGLUT1"
"FMNL2","PPWD1"
"FMNL2","PRDM2"
"FMNL2","PRPF38B"
"FMNL2","PRPF39"
"FMNL2","PSMA3-AS1"
"FMNL2","PTBP2"
"FMNL2","PTPN13"
"FMNL2","QSOX2"
"FMNL2","RAD54L2"
"FMNL2","RASA2"
"FMNL2","RBM17"
"FMNL2","RBM25"
"FMNL2","RBM26"
"FMNL2","RBM39"
"FMNL2","RBMS1"
"FMNL2","RCBTB1"
"FMNL2","RGS5"
"FMNL2","RHOQ"
"FMNL2","RIC1"
"FMNL2","RNF24"
"FMNL2","RP11-206L10.9"
"FMNL2","RP11-274B21.2"
"FMNL2","RP11-306O13.1"
"FMNL2","RP11-373L24.1"
"FMNL2","RP11-415J8.3"
"FMNL2","RP11-423P10.2"
"FMNL2","RP11-448G15.3"
"FMNL2","RP11-488L18.4"
"FMNL2","RP11-72I8.1"
"FMNL2","RP3-368A4.5"
"FMNL2","RP3-368A4.6"
"FMNL2","RP3-449O17.1"
"FMNL2","RP4-742C19.13"
"FMNL2","RP5-1142A6.9"
"FMNL2","RUBCN"
"FMNL2","RUFY3"
"FMNL2","RUNX1"
"FMNL2","RUNX2"
"FMNL2","SCML1"
"FMNL2","SEMA4C"
"FMNL2","SETD5"
"FMNL2","SETX"
"FMNL2","SF1"
"FMNL2","SF3B1"
"FMNL2","SFMBT2"
"FMNL2","SGK494"
"FMNL2","SGTB"
"FMNL2","SHANK3"
"FMNL2","SIN3B"
"FMNL2","SLC15A4"
"FMNL2","SLC23A2"
"FMNL2","SLC7A6"
"FMNL2","SLFN11"
"FMNL2","SMG1"
"FMNL2","SNED1"
"FMNL2","SPATS2"
"FMNL2","SREK1"
"FMNL2","SRSF11"
"FMNL2","SS18"
"FMNL2","STARD8"
"FMNL2","STAT5B"
"FMNL2","STX16"
"FMNL2","STX2"
"FMNL2","SULF1"
"FMNL2","SUPT20H"
"FMNL2","SUPT7L"
"FMNL2","SYNGAP1"
"FMNL2","TANC1"
"FMNL2","TBC1D2B"
"FMNL2","TBRG1"
"FMNL2","TCERG1"
"FMNL2","TGFBR2"
"FMNL2","TIA1"
"FMNL2","TIAF1"
"FMNL2","TMEM39A"
"FMNL2","TMEM45A"
"FMNL2","TMX3"
"FMNL2","TNFRSF10B"
"FMNL2","TNPO2"
"FMNL2","TRAF5"
"FMNL2","TRAM2"
"FMNL2","TRERF1"
"FMNL2","TRIM52"
"FMNL2","TRIO"
"FMNL2","TRMT13"
"FMNL2","TUBE1"
"FMNL2","U2SURP"
"FMNL2","UBA6"
"FMNL2","UBE2G2"
"FMNL2","UBR5"
"FMNL2","UHRF2"
"FMNL2","USP48"
"FMNL2","USPL1"
"FMNL2","VPS13B"
"FMNL2","VPS13C"
"FMNL2","WDR35"
"FMNL2","WHAMMP3"
"FMNL2","WSB1"
"FMNL2","YLPM1"
"FMNL2","ZBED5"
"FMNL2","ZBTB40"
"FMNL2","ZDBF2"
"FMNL2","ZDHHC17"
"FMNL2","ZEB1"
"FMNL2","ZMAT1"
"FMNL2","ZMIZ2"
"FMNL2","ZNF160"
"FMNL2","ZNF182"
"FMNL2","ZNF195"
"FMNL2","ZNF248"
"FMNL2","ZNF275"
"FMNL2","ZNF316"
"FMNL2","ZNF333"
"FMNL2","ZNF354B"
"FMNL2","ZNF37A"
"FMNL2","ZNF449"
"FMNL2","ZNF529"
"FMNL2","ZNF532"
"FMNL2","ZNF589"
"FMNL2","ZNF594"
"FMNL2","ZNF621"
"FMNL2","ZNF783"
"FMNL2","ZNF785"
"FMNL2","ZNF841"
"FMNL2","ZRANB2"
"FMNL3","GPR65"
"FMNL3","IKZF1"
"FMNL3","IKZF3"
"FMNL3","IL16"
"FMNL3","INPP5D"
"FMNL3","ITGAL"
"FMNL3","KCNAB2"
"FMNL3","LAIR1"
"FMNL3","LCP1"
"FMNL3","LEF1"
"FMNL3","MS4A1"
"FMNL3","MSN"
"FMNL3","NCKAP1L"
"FMNL3","NLRC3"
"FMNL3","NUP210"
"FMNL3","PACS1"
"FMNL3","PARP15"
"FMNL3","PIK3CD"
"FMNL3","PLEK"
"FMNL3","PPP1R16B"
"FMNL3","PTPRC"
"FMNL3","RASSF2"
"FMNL3","RASSF5"
"FMNL3","RCSD1"
"FMNL3","RFTN1"
"FMNL3","RUNX3"
"FMNL3","SELL"
"FMNL3","SEMA7A"
"FMNL3","SERPINB9"
"FMNL3","SH2D3C"
"FMNL3","SIGLEC10"
"FMNL3","SLAMF6"
"FMNL3","SNN"
"FMNL3","TAGAP"
"FMNL3","TMC8"
"FMNL3","TRAF1"
"FMNL3","TREML2"
"FMNL3","WIPF1"
"FMNL3","ZNF154"
"FMO5","IGSF3"
"FMO5","MEP1A"
"FMO5","NBR1"
"FMO5","PDCD4"
"FMO5","PTPRF"
"FMO5","RXRA"
"FMO5","SLC22A23"
"FMO5","SLC26A2"
"FMO5","SLC39A14"
"FMO5","SLC4A4"
"FMO5","TFCP2L1"
"FMO5","TMEM144"
"FMO5","TMEM98"
"FMO5","UBL3"
"FMO5","VSIG10"
"FMR1","HAUS3"
"FMR1","HP1BP3"
"FMR1","IRAK4"
"FMR1","JAK1"
"FMR1","KDM2A"
"FMR1","KIAA1033"
"FMR1","KRIT1"
"FMR1","LGALS8"
"FMR1","LRRK1"
"FMR1","LTN1"
"FMR1","MAP3K7"
"FMR1","MAU2"
"FMR1","MED23"
"FMR1","MGEA5"
"FMR1","MORC3"
"FMR1","MTX3"
"FMR1","NAPB"
"FMR1","NEDD4"
"FMR1","NPEPPS"
"FMR1","NT5C2"
"FMR1","OTUD4"
"FMR1","PAN3"
"FMR1","PAPD4"
"FMR1","PHF20L1"
"FMR1","PHIP"
"FMR1","PIKFYVE"
"FMR1","PRDM2"
"FMR1","RAB3GAP2"
"FMR1","RBL2"
"FMR1","RBM33"
"FMR1","RICTOR"
"FMR1","RNF146"
"FMR1","RNF19A"
"FMR1","RP11-382B18.1"
"FMR1","SMARCAD1"
"FMR1","SMG1"
"FMR1","SNTB2"
"FMR1","SREK1"
"FMR1","SRSF11"
"FMR1","SS18"
"FMR1","TET2"
"FMR1","TMX3"
"FMR1","TNKS2"
"FMR1","TRMT13"
"FMR1","TTC37"
"FMR1","USP28"
"FMR1","USP33"
"FMR1","VPS8"
"FMR1","WDR11"
"FMR1","XPO1"
"FMR1","YTHDC1"
"FMR1","ZBED5"
"FMR1","ZBTB11"
"FMR1","ZBTB1"
"FMR1","ZC3H11A"
"FMR1","ZCCHC6"
"FMR1","ZNF195"
"FMR1","ZNF224"
"FMR1","ZNF280D"
"FMR1","ZNF558"
"FMR1","ZSCAN30"
"FMR1","ZSWIM6"
"FNBP1L","GABPA"
"FNBP1L","GPR107"
"FNBP1L","ICK"
"FNBP1L","IPO8"
"FNBP1L","KLHDC10"
"FNBP1L","LINC00657"
"FNBP1L","MECOM"
"FNBP1L","MIEF1"
"FNBP1L","NUMB"
"FNBP1L","OIP5-AS1"
"FNBP1L","PDPK1"
"FNBP1L","PDS5A"
"FNBP1L","PPP2R5E"
"FNBP1L","PPP4R3B"
"FNBP1L","PRKCI"
"FNBP1L","PUM2"
"FNBP1L","RASA1"
"FNBP1L","RP5-862P8.2"
"FNBP1L","SACM1L"
"FNBP1L","SP3"
"FNBP1L","SPOPL"
"FNBP1L","STAG2"
"FNBP1L","STRN"
"FNBP1L","SUDS3"
"FNBP1L","TLK1"
"FNBP1L","TMEM167B"
"FNBP1L","TRIM2"
"FNBP1L","TSNAX"
"FNBP1L","UBE2G1"
"FNBP1L","UFL1"
"FNBP1L","UHMK1"
"FNBP1L","UTP14C"
"FNBP1L","YY1"
"FNBP1L","ZBED4"
"FNBP1L","ZDHHC20"
"FNBP1L","ZNF664"
"FNBP1","NFATC2"
"FNBP1","TOR1AIP1"
"FNBP4","GABBR1"
"FNBP4","GABRE"
"FNBP4","GABRR2"
"FNBP4","GOLGA6L9"
"FNBP4","GOLGA8A"
"FNBP4","GOLGA8B"
"FNBP4","GPCPD1"
"FNBP4","GPR155"
"FNBP4","GRIPAP1"
"FNBP4","GSAP"
"FNBP4","HERC2P2"
"FNBP4","HERC2P3"
"FNBP4","HERC2P9"
"FNBP4","HNRNPH1"
"FNBP4","HNRNPU-AS1"
"FNBP4","HOXB4"
"FNBP4","IGDCC4"
"FNBP4","IKBKB"
"FNBP4","IKZF4"
"FNBP4","IL18R1"
"FNBP4","INPP4A"
"FNBP4","INTS3"
"FNBP4","IRAK3"
"FNBP4","KANSL1L"
"FNBP4","KDM2A"
"FNBP4","KIAA0907"
"FNBP4","KIRREL"
"FNBP4","KLHL29"
"FNBP4","KSR1"
"FNBP4","L3MBTL1"
"FNBP4","LA16c-358B7.3"
"FNBP4","LA16c-390E6.4"
"FNBP4","LAX1"
"FNBP4","LINC00342"
"FNBP4","LINC00506"
"FNBP4","LINC00641"
"FNBP4","LINC00954"
"FNBP4","LINC01001"
"FNBP4","LINC01002"
"FNBP4","LINC01355"
"FNBP4","LPIN1"
"FNBP4","LRRK2"
"FNBP4","LTB4R2"
"FNBP4","LYST"
"FNBP4","LZTR1"
"FNBP4","MACF1"
"FNBP4","MAN2A2"
"FNBP4","MAP3K3"
"FNBP4","MAPK8IP3"
"FNBP4","MCM3AP-AS1"
"FNBP4","MDM4"
"FNBP4","METTL3"
"FNBP4","MGEA5"
"FNBP4","MKNK1"
"FNBP4","MLLT11"
"FNBP4","MON2"
"FNBP4","MRI1"
"FNBP4","MSANTD2"
"FNBP4","MSH5"
"FNBP4","MSL3"
"FNBP4","MSTO2P"
"FNBP4","MYO1F"
"FNBP4","MYSM1"
"FNBP4","NAA16"
"FNBP4","NABP1"
"FNBP4","NAIP"
"FNBP4","NBPF15"
"FNBP4","NBPF8"
"FNBP4","NCKAP5L"
"FNBP4","NFATC2IP"
"FNBP4","NFYC-AS1"
"FNBP4","NISCH"
"FNBP4","NKTR"
"FNBP4","NPHP3"
"FNBP4","NPIPB4"
"FNBP4","NPTN-IT1"
"FNBP4","OGT"
"FNBP4","PAN2"
"FNBP4","PAPD7"
"FNBP4","PARP15"
"FNBP4","PAXBP1"
"FNBP4","PBX2"
"FNBP4","PDE7A"
"FNBP4","PDXDC2P"
"FNBP4","PEAR1"
"FNBP4","PFN1P2"
"FNBP4","PGS1"
"FNBP4","PHC1"
"FNBP4","PIAS3"
"FNBP4","PIGL"
"FNBP4","PIK3R5"
"FNBP4","PKD1"
"FNBP4","PLCG1"
"FNBP4","PLEKHH2"
"FNBP4","PLEKHM1P"
"FNBP4","PNN"
"FNBP4","POFUT2"
"FNBP4","POLM"
"FNBP4","PPWD1"
"FNBP4","PRPF38B"
"FNBP4","PRPF39"
"FNBP4","PSMA3-AS1"
"FNBP4","PTBP2"
"FNBP4","PTOV1-AS2"
"FNBP4","QSOX2"
"FNBP4","RAB11FIP1P1"
"FNBP4","RABL2A"
"FNBP4","RABL2B"
"FNBP4","RBM17"
"FNBP4","RBM25"
"FNBP4","RBM26"
"FNBP4","RBM33"
"FNBP4","RBM39"
"FNBP4","RBM5"
"FNBP4","RBMS1"
"FNBP4","REV1"
"FNBP4","RGS5"
"FNBP4","RHBDF2"
"FNBP4","RNF213"
"FNBP4","RNF24"
"FNBP4","RP1-59D14.5"
"FNBP4","RP11-1212A22.1"
"FNBP4","RP11-206L10.2"
"FNBP4","RP11-20I23.2"
"FNBP4","RP11-228B15.4"
"FNBP4","RP11-23N2.4"
"FNBP4","RP11-242D8.1"
"FNBP4","RP11-273B20.1"
"FNBP4","RP11-274B21.2"
"FNBP4","RP11-284N8.3"
"FNBP4","RP11-295D4.3"
"FNBP4","RP11-295P9.3"
"FNBP4","RP11-314D7.2"
"FNBP4","RP11-325K4.2"
"FNBP4","RP11-347I19.7"
"FNBP4","RP11-415J8.3"
"FNBP4","RP11-423P10.2"
"FNBP4","RP11-448G15.3"
"FNBP4","RP11-449J21.3"
"FNBP4","RP11-45M22.2"
"FNBP4","RP11-480A16.1"
"FNBP4","RP11-488L18.4"
"FNBP4","RP11-540B6.6"
"FNBP4","RP11-574K11.29"
"FNBP4","RP11-59C5.3"
"FNBP4","RP11-632K20.7"
"FNBP4","RP11-66N24.3"
"FNBP4","RP11-72I8.1"
"FNBP4","RP11-894P9.1"
"FNBP4","RP11-927P21.5"
"FNBP4","RP11-96D1.8"
"FNBP4","RP13-516M14.8"
"FNBP4","RP3-368A4.5"
"FNBP4","RP3-368A4.6"
"FNBP4","RP3-449O17.1"
"FNBP4","RP3-508I15.19"
"FNBP4","RP4-669L17.10"
"FNBP4","RP4-742C19.13"
"FNBP4","RP5-1074L1.4"
"FNBP4","RP5-1142A6.9"
"FNBP4","RRN3P1"
"FNBP4","RUBCN"
"FNBP4","RUFY3"
"FNBP4","S100PBP"
"FNBP4","SEMA4C"
"FNBP4","SETD5"
"FNBP4","SETX"
"FNBP4","SF3B1"
"FNBP4","SFMBT2"
"FNBP4","SFXN3"
"FNBP4","SGK494"
"FNBP4","SGTB"
"FNBP4","SH3BP2"
"FNBP4","SH3BP5-AS1"
"FNBP4","SHANK3"
"FNBP4","SIN3B"
"FNBP4","SLC23A2"
"FNBP4","SLC25A37"
"FNBP4","SLC7A6"
"FNBP4","SLFN11"
"FNBP4","SLFN13"
"FNBP4","SLX4"
"FNBP4","SNED1"
"FNBP4","SP140L"
"FNBP4","SPATS2"
"FNBP4","SREK1"
"FNBP4","SRSF11"
"FNBP4","STAG3L5P"
"FNBP4","STARD8"
"FNBP4","STARD9"
"FNBP4","STAT2"
"FNBP4","STAT5B"
"FNBP4","STX16"
"FNBP4","SUPT20H"
"FNBP4","SUPT7L"
"FNBP4","SYNGAP1"
"FNBP4","TAF1C"
"FNBP4","TBC1D27"
"FNBP4","TBC1D3B"
"FNBP4","TBC1D8"
"FNBP4","TBRG1"
"FNBP4","TCERG1"
"FNBP4","TIA1"
"FNBP4","TIAF1"
"FNBP4","TJAP1"
"FNBP4","TMX3"
"FNBP4","TNFRSF10B"
"FNBP4","TNRC6A"
"FNBP4","TP53BP1"
"FNBP4","TRAF5"
"FNBP4","TRAM2"
"FNBP4","TRERF1"
"FNBP4","TRIM22"
"FNBP4","TRIM38"
"FNBP4","TRIM52"
"FNBP4","TRIM66"
"FNBP4","TRIO"
"FNBP4","TRMT13"
"FNBP4","UBR5"
"FNBP4","UHRF2"
"FNBP4","UVSSA"
"FNBP4","VPS13C"
"FNBP4","WASH5P"
"FNBP4","WHAMMP3"
"FNBP4","WSB1"
"FNBP4","XAF1"
"FNBP4","XXbac-BPGBPG55C20.2"
"FNBP4","ZBTB40"
"FNBP4","ZDBF2"
"FNBP4","ZDHHC17"
"FNBP4","ZDHHC8"
"FNBP4","ZEB1"
"FNBP4","ZFC3H1"
"FNBP4","ZFYVE16"
"FNBP4","ZMAT1"
"FNBP4","ZMIZ2"
"FNBP4","ZMYM6"
"FNBP4","ZNF117"
"FNBP4","ZNF154"
"FNBP4","ZNF195"
"FNBP4","ZNF224"
"FNBP4","ZNF316"
"FNBP4","ZNF333"
"FNBP4","ZNF335"
"FNBP4","ZNF354B"
"FNBP4","ZNF37A"
"FNBP4","ZNF37BP"
"FNBP4","ZNF449"
"FNBP4","ZNF532"
"FNBP4","ZNF783"
"FNBP4","ZNF83"
"FNBP4","ZNF841"
"FNBP4","ZRANB2"
"FNDC3A","GAPVD1"
"FNDC3A","GLS"
