"source","target"
"AL354806.1","MIR1249"
"AL354806.1","MIR143"
"AL354806.1","MIR181B1"
"AL354806.1","MIR203A"
"AL354806.1","MIR30C2"
"AL354806.1","MIR3197"
"AL354806.1","MIR3657"
"AL354806.1","MIR378G"
"AL354806.1","MIR4436A"
"AL354806.1","MIR4513"
"AL354806.1","MIR4537"
"AL354806.1","MIR491"
"AL354806.1","MIR503"
"AL354806.1","MIR642A"
"AL354806.1","MIR661"
"AL354806.1","MMP7"
"AL354806.1","PROK2"
"AL354806.1","REG1A"
"AL354806.1","RNA5SP333"
"AL354806.1","RNA5SP334"
"AL354806.1","RNA5SP75"
"AL354806.1","RNU1-72P"
"AL354806.1","RNU6-1053P"
"AL354806.1","RNU6-1095P"
"AL354806.1","RNU6-1161P"
"AL354806.1","RNU6-1206P"
"AL354806.1","RNU6-130P"
"AL354806.1","RNU6-199P"
"AL354806.1","RNU6-277P"
"AL354806.1","RNU6-341P"
"AL354806.1","RNU6-510P"
"AL354806.1","RNU6-548P"
"AL354806.1","RNU6-564P"
"AL354806.1","RNY4P25"
"AL354806.1","RP11-44K6.2"
"AL354806.1","RPL39P3"
"AL354806.1","S100A12"
"AL354806.1","S100A7"
"AL354806.1","S100A8"
"AL354806.1","S100A9"
"AL354806.1","SAA1"
"AL354806.1","SAA2-SAA4"
"AL354806.1","SAA2"
"AL354806.1","SAA4"
"AL354806.1","SERPINB3"
"AL354806.1","SERPINB4"
"AL354806.1","SERPINB7"
"AL354806.1","SLCO1B3"
"AL354806.1","SNORA14"
"AL354806.1","SNORD11"
"AL354806.1","SNORD60"
"AL354806.1","SNORD67"
"AL354806.1","SPRR1A"
"AL354806.1","SPRR1B"
"AL354806.1","SPRR2A"
"AL354806.1","SPRR2D"
"AL354806.1","TCN1"
"AL354806.1","TNIP3"
"AL354923.1","CASP5"
"AL354923.1","FP236383.7"
"AL354923.1","FP236383.8"
"AL354923.1","FP671120.2"
"AL354923.1","MIR23A"
"AL354923.1","MIR3687-1"
"AL354923.1","MIR3687-2"
"AL354923.1","MIR4677"
"AL354923.1","MIR548AR"
"AL354923.1","MIR663B"
"AL354923.1","RNU6-63P"
"AL354923.1","RP13-766D20.1"
"AL354923.1","TRBJ1-4"
"AL354928.1","AL713999.1"
"AL354928.1","MIR24-2"
"AL354928.1","MIR6821"
"AL354928.1","RNU6-1099P"
"AL354928.1","SNORD51"
"AL356137.1","AL358354.1"
"AL356137.1","AL359753.1"
"AL356137.1","AL391380.1"
"AL356137.1","AL442127.1"
"AL356137.1","AL590431.1"
"AL356137.1","AL901608.1"
"AL356137.1","AL928742.1"
"AL356137.1","AP000887.1"
"AL356137.1","AP001107.1"
"AL356137.1","AP002022.1"
"AL356137.1","AP003550.1"
"AL356137.1","AQP9"
"AL356137.1","ARMC2-AS1"
"AL356137.1","BX088702.1"
"AL356137.1","CHI3L1"
"AL356137.1","CSF3R"
"AL356137.1","CTD-3032J10.4"
"AL356137.1","CU463998.1"
"AL356137.1","CXCL17"
"AL356137.1","CXCL5"
"AL356137.1","CXCR1"
"AL356137.1","DEFB4A"
"AL356137.1","DEFB4B"
"AL356137.1","DUOX2"
"AL356137.1","DUOXA2"
"AL356137.1","FAM83A"
"AL356137.1","IGHD2-15"
"AL356137.1","IGHJ1"
"AL356137.1","IGHJ2P"
"AL356137.1","IGHJ2"
"AL356137.1","IGHJ3P"
"AL356137.1","IGHJ3"
"AL356137.1","IGHJ4"
"AL356137.1","IGHJ5"
"AL356137.1","IGKJ4"
"AL356137.1","IGKJ5"
"AL356137.1","IGLJ1"
"AL356137.1","IGLJ6"
"AL356137.1","IL17A"
"AL356137.1","KLK10"
"AL356137.1","KLK6"
"AL356137.1","KLK8"
"AL356137.1","MCEMP1"
"AL356137.1","MIR126"
"AL356137.1","MIR143"
"AL356137.1","MIR181B1"
"AL356137.1","MIR203A"
"AL356137.1","MIR23B"
"AL356137.1","MIR25"
"AL356137.1","MIR27B"
"AL356137.1","MIR30C2"
"AL356137.1","MIR3138"
"AL356137.1","MIR3153"
"AL356137.1","MIR3197"
"AL356137.1","MIR3657"
"AL356137.1","MIR378G"
"AL356137.1","MIR429"
"AL356137.1","MIR4489"
"AL356137.1","MIR4537"
"AL356137.1","MIR4538"
"AL356137.1","MIR4539"
"AL356137.1","MIR491"
"AL356137.1","MIR5010"
"AL356137.1","MIR503"
"AL356137.1","MIR642A"
"AL356137.1","MIR647"
"AL356137.1","MIR661"
"AL356137.1","MIR6835"
"AL356137.1","MMP7"
"AL356137.1","MT-TM"
"AL356137.1","PI3"
"AL356137.1","PROK2"
"AL356137.1","REG1A"
"AL356137.1","REG1B"
"AL356137.1","REG3A"
"AL356137.1","RNA5SP333"
"AL356137.1","RNA5SP334"
"AL356137.1","RNU1-72P"
"AL356137.1","RNU6-1053P"
"AL356137.1","RNU6-1095P"
"AL356137.1","RNU6-118P"
"AL356137.1","RNU6-1206P"
"AL356137.1","RNU6-130P"
"AL356137.1","RNU6-199P"
"AL356137.1","RNU6-277P"
"AL356137.1","RNU6-312P"
"AL356137.1","RNU6-341P"
"AL356137.1","RNU6-510P"
"AL356137.1","RNU6-548P"
"AL356137.1","RNU6-564P"
"AL356137.1","RNY4P10"
"AL356137.1","RNY4P25"
"AL356137.1","RP11-248B24.5"
"AL356137.1","RP11-345J4.6"
"AL356137.1","RP11-44K6.2"
"AL356137.1","RP11-927P21.4"
"AL356137.1","RPL39P3"
"AL356137.1","S100A12"
"AL356137.1","S100A7"
"AL356137.1","S100A8"
"AL356137.1","S100A9"
"AL356137.1","SAA1"
"AL356137.1","SAA2-SAA4"
"AL356137.1","SAA2"
"AL356137.1","SAA4"
"AL356137.1","SCARNA22"
"AL356137.1","SERPINB3"
"AL356137.1","SERPINB4"
"AL356137.1","SERPINB7"
"AL356137.1","SLCO1B3"
"AL356137.1","SNORA14"
"AL356137.1","SNORA26"
"AL356137.1","SNORD100"
"AL356137.1","SNORD104"
"AL356137.1","SNORD117"
"AL356137.1","SNORD11"
"AL356137.1","SNORD12B"
"AL356137.1","SNORD14A"
"AL356137.1","SNORD14E"
"AL356137.1","SNORD19"
"AL356137.1","SNORD60"
"AL356137.1","SNORD62A"
"AL356137.1","SNORD62B"
"AL356137.1","SNORD78"
"AL356137.1","SNORD99"
"AL356137.1","SPRR1A"
"AL356137.1","SPRR1B"
"AL356137.1","SPRR2A"
"AL356137.1","SPRR2D"
"AL356137.1","SPRR3"
"AL356137.1","TCN1"
"AL356137.1","TNIP3"
"AL356137.1","Y"
"AL357515.1","MIR499A"
"AL357515.1","MIR6867"
"AL357515.1","RNU5F-1"
"AL357515.1","SNORD7"
"AL357936.1","SNORD69"
"AL358354.1","AL359753.1"
"AL358354.1","AL391380.1"
"AL358354.1","AL589947.1"
"AL358354.1","AL590431.1"
"AL358354.1","AL591708.1"
"AL358354.1","AL901608.1"
"AL358354.1","AP000887.1"
"AL358354.1","AP002022.1"
"AL358354.1","AQP9"
"AL358354.1","ARMC2-AS1"
"AL358354.1","BX088702.1"
"AL358354.1","C4BPA"
"AL358354.1","CHI3L1"
"AL358354.1","CSF3R"
"AL358354.1","CU463998.1"
"AL358354.1","CXCL17"
"AL358354.1","CXCL1"
"AL358354.1","CXCL5"
"AL358354.1","CXCR1"
"AL358354.1","Clostridiales-1"
"AL358354.1","DEFB4A"
"AL358354.1","DEFB4B"
"AL358354.1","DUOX2"
"AL358354.1","DUOXA2"
"AL358354.1","FAM83A"
"AL358354.1","FCGR3B"
"AL358354.1","HLA-N"
"AL358354.1","IGHD2-15"
"AL358354.1","IGHD3-10"
"AL358354.1","IGHD3-16"
"AL358354.1","IGHD3-22"
"AL358354.1","IGHJ1"
"AL358354.1","IGHJ2P"
"AL358354.1","IGHJ2"
"AL358354.1","IGHJ3P"
"AL358354.1","IGHJ3"
"AL358354.1","IGHJ4"
"AL358354.1","IGHJ5"
"AL358354.1","IGHJ6"
"AL358354.1","IGHV1-24"
"AL358354.1","IGHV4-34"
"AL358354.1","IGKJ1"
"AL358354.1","IGKJ3"
"AL358354.1","IGKJ4"
"AL358354.1","IGKJ5"
"AL358354.1","IGLJ1"
"AL358354.1","IGLJ6"
"AL358354.1","IL17A"
"AL358354.1","KLK10"
"AL358354.1","KLK6"
"AL358354.1","KLK8"
"AL358354.1","MCEMP1"
"AL358354.1","MIR1254-1"
"AL358354.1","MIR126"
"AL358354.1","MIR143"
"AL358354.1","MIR181B1"
"AL358354.1","MIR203A"
"AL358354.1","MIR23A"
"AL358354.1","MIR23B"
"AL358354.1","MIR25"
"AL358354.1","MIR27B"
"AL358354.1","MIR30C2"
"AL358354.1","MIR3138"
"AL358354.1","MIR3197"
"AL358354.1","MIR3657"
"AL358354.1","MIR3687-1"
"AL358354.1","MIR3687-2"
"AL358354.1","MIR378G"
"AL358354.1","MIR4257"
"AL358354.1","MIR4436A"
"AL358354.1","MIR4516"
"AL358354.1","MIR4537"
"AL358354.1","MIR4538"
"AL358354.1","MIR4539"
"AL358354.1","MIR491"
"AL358354.1","MIR503"
"AL358354.1","MIR641"
"AL358354.1","MIR642A"
"AL358354.1","MIR661"
"AL358354.1","MIR663B"
"AL358354.1","MIR6757"
"AL358354.1","MMP7"
"AL358354.1","MT-TR"
"AL358354.1","PI3"
"AL358354.1","PROK2"
"AL358354.1","REG1A"
"AL358354.1","REG1B"
"AL358354.1","REG3A"
"AL358354.1","RNA5SP298"
"AL358354.1","RNA5SP323"
"AL358354.1","RNA5SP333"
"AL358354.1","RNA5SP334"
"AL358354.1","RNA5SP86"
"AL358354.1","RNU1-72P"
"AL358354.1","RNU6-1053P"
"AL358354.1","RNU6-1095P"
"AL358354.1","RNU6-1161P"
"AL358354.1","RNU6-1206P"
"AL358354.1","RNU6-130P"
"AL358354.1","RNU6-199P"
"AL358354.1","RNU6-216P"
"AL358354.1","RNU6-277P"
"AL358354.1","RNU6-312P"
"AL358354.1","RNU6-341P"
"AL358354.1","RNU6-510P"
"AL358354.1","RNU6-548P"
"AL358354.1","RNU6-564P"
"AL358354.1","RNU6-611P"
"AL358354.1","RNU6-890P"
"AL358354.1","RNU6-892P"
"AL358354.1","RNY1P11"
"AL358354.1","RNY4P25"
"AL358354.1","RP11-248B24.5"
"AL358354.1","RP11-345J4.6"
"AL358354.1","RP11-44K6.2"
"AL358354.1","RP11-87N24.3"
"AL358354.1","RP11-927P21.4"
"AL358354.1","RP13-766D20.1"
"AL358354.1","RPL39P3"
"AL358354.1","S100A12"
"AL358354.1","S100A7"
"AL358354.1","S100A8"
"AL358354.1","S100A9"
"AL358354.1","SAA1"
"AL358354.1","SAA2-SAA4"
"AL358354.1","SAA2"
"AL358354.1","SAA4"
"AL358354.1","SERPINB3"
"AL358354.1","SERPINB4"
"AL358354.1","SERPINB7"
"AL358354.1","SLC6A14"
"AL358354.1","SLCO1B3"
"AL358354.1","SNORA14"
"AL358354.1","SNORA26"
"AL358354.1","SNORA63"
"AL358354.1","SNORD104"
"AL358354.1","SNORD127"
"AL358354.1","SNORD14A"
"AL358354.1","SNORD19"
"AL358354.1","SNORD36C"
"AL358354.1","SNORD59A"
"AL358354.1","SNORD60"
"AL358354.1","SNORD67"
"AL358354.1","SNORD78"
"AL358354.1","SNORD88A"
"AL358354.1","SNORD89"
"AL358354.1","SNORD93"
"AL358354.1","SNORD99"
"AL358354.1","SPRR1A"
"AL358354.1","SPRR1B"
"AL358354.1","SPRR2A"
"AL358354.1","SPRR2D"
"AL358354.1","SPRR3"
"AL358354.1","TCN1"
"AL358354.1","TNFRSF6B"
"AL358354.1","TNIP3"
"AL358354.1","TRBJ2-2"
"AL358354.1","Y"
"AL358815.1","MIR6819"
"AL359753.1","AL359955.1"
"AL359753.1","AL360176.1"
"AL359753.1","AL391380.1"
"AL359753.1","AL442127.1"
"AL359753.1","AL589947.1"
"AL359753.1","AL589988.1"
"AL359753.1","AL590431.1"
"AL359753.1","AL591708.1"
"AL359753.1","AL713999.1"
"AL359753.1","AL901608.1"
"AL359753.1","AL928742.1"
"AL359753.1","AL954742.1"
"AL359753.1","ALPL"
"AL359753.1","ANGPTL4"
"AL359753.1","ANXA1"
"AL359753.1","AP000887.1"
"AL359753.1","AP001107.1"
"AL359753.1","AP002022.1"
"AL359753.1","AP002967.1"
"AL359753.1","AP003550.1"
"AL359753.1","AQP9"
"AL359753.1","ARMC2-AS1"
"AL359753.1","BEAN1"
"AL359753.1","BGN"
"AL359753.1","BX088702.1"
"AL359753.1","C2CD4A"
"AL359753.1","C4BPA"
"AL359753.1","C4BPB"
"AL359753.1","CD274"
"AL359753.1","CD38"
"AL359753.1","CD55"
"AL359753.1","CDH3"
"AL359753.1","CEACAM4"
"AL359753.1","CFB"
"AL359753.1","CFI"
"AL359753.1","CHAC1"
"AL359753.1","CHI3L1"
"AL359753.1","CLDN14"
"AL359753.1","CLDN1"
"AL359753.1","CLDN2"
"AL359753.1","CLEC4D"
"AL359753.1","CMTM2"
"AL359753.1","CPXM1"
"AL359753.1","CPZ"
"AL359753.1","CR392039.1"
"AL359753.1","CSF3R"
"AL359753.1","CSF3"
"AL359753.1","CTSK"
"AL359753.1","CU463998.1"
"AL359753.1","CU463998.2"
"AL359753.1","CXCL17"
"AL359753.1","CXCL1"
"AL359753.1","CXCL3"
"AL359753.1","CXCL5"
"AL359753.1","CXCL6"
"AL359753.1","CXCL8"
"AL359753.1","CXCR1"
"AL359753.1","CXCR2"
"AL359753.1","Clostridiales-1"
"AL359753.1","DEFB4A"
"AL359753.1","DEFB4B"
"AL359753.1","DERL3"
"AL359753.1","DMBT1"
"AL359753.1","DOC2B"
"AL359753.1","DSG3"
"AL359753.1","DUOX2"
"AL359753.1","DUOXA1"
"AL359753.1","DUOXA2"
"AL359753.1","ENKUR"
"AL359753.1","ERO1A"
"AL359753.1","FAM3B"
"AL359753.1","FAM83A"
"AL359753.1","FAM92B"
"AL359753.1","FCAR"
"AL359753.1","FCGR3B"
"AL359753.1","FCN3"
"AL359753.1","FCRL5"
"AL359753.1","FER1L4"
"AL359753.1","FGR"
"AL359753.1","FIBIN"
"AL359753.1","FKBP11"
"AL359753.1","FO203515.1"
"AL359753.1","FP236383.7"
"AL359753.1","FP236383.8"
"AL359753.1","FP325318.1"
"AL359753.1","FP671120.2"
"AL359753.1","FPR1"
"AL359753.1","FPR2"
"AL359753.1","GLT1D1"
"AL359753.1","GNA15"
"AL359753.1","HCAR2"
"AL359753.1","HCAR3"
"AL359753.1","HLA-N"
"AL359753.1","IFI44"
"AL359753.1","IFITM3"
"AL359753.1","IGHD2-15"
"AL359753.1","IGHD3-16"
"AL359753.1","IGHD3-22"
"AL359753.1","IGHD3-9"
"AL359753.1","IGHG1"
"AL359753.1","IGHG3"
"AL359753.1","IGHJ1"
"AL359753.1","IGHJ2P"
"AL359753.1","IGHJ2"
"AL359753.1","IGHJ3P"
"AL359753.1","IGHJ3"
"AL359753.1","IGHJ4"
"AL359753.1","IGHJ5"
"AL359753.1","IGHJ6"
"AL359753.1","IGHV1-18"
"AL359753.1","IGHV1-24"
"AL359753.1","IGHV1-67"
"AL359753.1","IGHV1-69-2"
"AL359753.1","IGHV2-26"
"AL359753.1","IGHV2-70"
"AL359753.1","IGHV3-15"
"AL359753.1","IGHV3-21"
"AL359753.1","IGHV3-49"
"AL359753.1","IGHV4-34"
"AL359753.1","IGHV4-39"
"AL359753.1","IGKJ1"
"AL359753.1","IGKJ2"
"AL359753.1","IGKJ3"
"AL359753.1","IGKJ4"
"AL359753.1","IGKJ5"
"AL359753.1","IGKV1D-39"
"AL359753.1","IGKV2D-40"
"AL359753.1","IGKV3-15"
"AL359753.1","IGKV3-20"
"AL359753.1","IGLJ1"
"AL359753.1","IGLJ6"
"AL359753.1","IGLV1-40"
"AL359753.1","IGLV1-51"
"AL359753.1","IL11"
"AL359753.1","IL17A"
"AL359753.1","IL17F"
"AL359753.1","IL23A"
"AL359753.1","INHBA"
"AL359753.1","KCND3"
"AL359753.1","KCNJ15"
"AL359753.1","KCNN3"
"AL359753.1","KLK10"
"AL359753.1","KLK6"
"AL359753.1","KLK8"
"AL359753.1","KRT6B"
"AL359753.1","KYNU"
"AL359753.1","LAX1"
"AL359753.1","LBP"
"AL359753.1","LCN2"
"AL359753.1","LILRA1"
"AL359753.1","LILRA5"
"AL359753.1","LILRB2"
"AL359753.1","LPCAT1"
"AL359753.1","LY6D"
"AL359753.1","MCEMP1"
"AL359753.1","MDFI"
"AL359753.1","MIR1249"
"AL359753.1","MIR1254-1"
"AL359753.1","MIR1255B2"
"AL359753.1","MIR126"
"AL359753.1","MIR143"
"AL359753.1","MIR181B1"
"AL359753.1","MIR203A"
"AL359753.1","MIR23A"
"AL359753.1","MIR23B"
"AL359753.1","MIR24-2"
"AL359753.1","MIR25"
"AL359753.1","MIR27B"
"AL359753.1","MIR30C2"
"AL359753.1","MIR3174"
"AL359753.1","MIR3176"
"AL359753.1","MIR3197"
"AL359753.1","MIR324"
"AL359753.1","MIR3657"
"AL359753.1","MIR3682"
"AL359753.1","MIR3687-1"
"AL359753.1","MIR3687-2"
"AL359753.1","MIR374B"
"AL359753.1","MIR378G"
"AL359753.1","MIR378H"
"AL359753.1","MIR378J"
"AL359753.1","MIR421"
"AL359753.1","MIR4257"
"AL359753.1","MIR4436A"
"AL359753.1","MIR4477A"
"AL359753.1","MIR4477B"
"AL359753.1","MIR4489"
"AL359753.1","MIR4516"
"AL359753.1","MIR4537"
"AL359753.1","MIR4538"
"AL359753.1","MIR4539"
"AL359753.1","MIR491"
"AL359753.1","MIR503"
"AL359753.1","MIR548X2"
"AL359753.1","MIR616"
"AL359753.1","MIR641"
"AL359753.1","MIR642A"
"AL359753.1","MIR661"
"AL359753.1","MIR663B"
"AL359753.1","MIR6757"
"AL359753.1","MIR6772"
"AL359753.1","MIR6821"
"AL359753.1","MMP10"
"AL359753.1","MMP12"
"AL359753.1","MMP3"
"AL359753.1","MMP7"
"AL359753.1","MNDA"
"AL359753.1","MT-TK"
"AL359753.1","MT-TM"
"AL359753.1","MZB1"
"AL359753.1","NFE2"
"AL359753.1","NOS2"
"AL359753.1","OSM"
"AL359753.1","PDPN"
"AL359753.1","PI3"
"AL359753.1","PIM2"
"AL359753.1","PLAU"
"AL359753.1","PPBP"
"AL359753.1","PROK2"
"AL359753.1","PRSS2"
"AL359753.1","PSG4"
"AL359753.1","PTP4A3"
"AL359753.1","REG1A"
"AL359753.1","REG1B"
"AL359753.1","REG3A"
"AL359753.1","RNA5SP195"
"AL359753.1","RNA5SP298"
"AL359753.1","RNA5SP323"
"AL359753.1","RNA5SP333"
"AL359753.1","RNA5SP334"
"AL359753.1","RNA5SP69"
"AL359753.1","RNA5SP86"
"AL359753.1","RND1"
"AL359753.1","RNF183"
"AL359753.1","RNU1-72P"
"AL359753.1","RNU5A-1"
"AL359753.1","RNU6-1053P"
"AL359753.1","RNU6-1095P"
"AL359753.1","RNU6-1161P"
"AL359753.1","RNU6-118P"
"AL359753.1","RNU6-1206P"
"AL359753.1","RNU6-130P"
"AL359753.1","RNU6-190P"
"AL359753.1","RNU6-199P"
"AL359753.1","RNU6-216P"
"AL359753.1","RNU6-277P"
"AL359753.1","RNU6-312P"
"AL359753.1","RNU6-341P"
"AL359753.1","RNU6-423P"
"AL359753.1","RNU6-510P"
"AL359753.1","RNU6-548P"
"AL359753.1","RNU6-564P"
"AL359753.1","RNU6-638P"
"AL359753.1","RNU6-890P"
"AL359753.1","RNU6-892P"
"AL359753.1","RNU6-96P"
"AL359753.1","RNU7-40P"
"AL359753.1","RNY1P11"
"AL359753.1","RNY4P25"
"AL359753.1","RP11-16E12.2"
"AL359753.1","RP11-345J4.6"
"AL359753.1","RP11-44K6.2"
"AL359753.1","RP11-87N24.3"
"AL359753.1","RP11-88H9.2"
"AL359753.1","RPL39P3"
"AL359753.1","RTEL1"
"AL359753.1","S100A12"
"AL359753.1","S100A7"
"AL359753.1","S100A8"
"AL359753.1","S100A9"
"AL359753.1","SAA1"
"AL359753.1","SAA2-SAA4"
"AL359753.1","SAA2"
"AL359753.1","SAA4"
"AL359753.1","SELE"
"AL359753.1","SERPINA3"
"AL359753.1","SERPINB3"
"AL359753.1","SERPINB4"
"AL359753.1","SERPINB7"
"AL359753.1","SFRP2"
"AL359753.1","SLC11A1"
"AL359753.1","SLC26A4"
"AL359753.1","SLC6A14"
"AL359753.1","SLC6A20"
"AL359753.1","SLCO1B3"
"AL359753.1","SNORA14"
"AL359753.1","SNORA26"
"AL359753.1","SNORA63"
"AL359753.1","SNORD11"
"AL359753.1","SNORD127"
"AL359753.1","SNORD12B"
"AL359753.1","SNORD14A"
"AL359753.1","SNORD14E"
"AL359753.1","SNORD19"
"AL359753.1","SNORD36C"
"AL359753.1","SNORD60"
"AL359753.1","SNORD62A"
"AL359753.1","SNORD62B"
"AL359753.1","SNORD6"
"AL359753.1","SNORD78"
"AL359753.1","SNORD83A"
"AL359753.1","SNORD99"
"AL359753.1","SPRR1A"
"AL359753.1","SPRR1B"
"AL359753.1","SPRR2A"
"AL359753.1","SPRR2D"
"AL359753.1","SPRR3"
"AL359753.1","TCN1"
"AL359753.1","TGM2"
"AL359753.1","TNFRSF10C"
"AL359753.1","TNFRSF6B"
"AL359753.1","TNIP3"
"AL359753.1","TRAJ2"
"AL359753.1","TRBJ1-3"
"AL359753.1","TRBJ1-4"
"AL359753.1","TRBJ1-5"
"AL359753.1","TRBJ2-2"
"AL359753.1","TREM1"
"AL359753.1","VSIG1"
"AL359753.1","WISP1"
"AL359753.1","WNT2"
"AL359753.1","Y"
"AL359753.1","Z98750.1"
"AL359753.1","ZBP1"
"AL359753.1","snoMe28S-Am2634"
"AL359955.1","AL360176.1"
"AL359955.1","AL442127.1"
"AL359955.1","AL590431.1"
"AL359955.1","AL591708.1"
"AL359955.1","AL713999.1"
"AL359955.1","AL901608.1"
"AL359955.1","AL928742.1"
"AL359955.1","ALPL"
"AL359955.1","AP001107.1"
"AL359955.1","AP002022.1"
"AL359955.1","AQP9"
"AL359955.1","ARMC2-AS1"
"AL359955.1","BX088702.1"
"AL359955.1","C4BPA"
"AL359955.1","C4BPB"
"AL359955.1","CHI3L1"
"AL359955.1","CLDN14"
"AL359955.1","CLDN2"
"AL359955.1","CLEC4D"
"AL359955.1","CMTM2"
"AL359955.1","CR392039.1"
"AL359955.1","CSF3R"
"AL359955.1","CSF3"
"AL359955.1","CU463998.1"
"AL359955.1","CXCL17"
"AL359955.1","CXCL1"
"AL359955.1","CXCL5"
"AL359955.1","CXCL6"
"AL359955.1","CXCL8"
"AL359955.1","CXCR1"
"AL359955.1","CXCR2"
"AL359955.1","DEFB4A"
"AL359955.1","DEFB4B"
"AL359955.1","DUOX2"
"AL359955.1","DUOXA2"
"AL359955.1","FAM83A"
"AL359955.1","FCGR3B"
"AL359955.1","FO203515.1"
"AL359955.1","FP236383.7"
"AL359955.1","FP236383.8"
"AL359955.1","FP325318.1"
"AL359955.1","FP671120.2"
"AL359955.1","FPR1"
"AL359955.1","FPR2"
"AL359955.1","GLT1D1"
"AL359955.1","IGHD2-15"
"AL359955.1","IGHD3-16"
"AL359955.1","IGHD3-22"
"AL359955.1","IGHG1"
"AL359955.1","IGHJ1"
"AL359955.1","IGHJ2P"
"AL359955.1","IGHJ2"
"AL359955.1","IGHJ3P"
"AL359955.1","IGHJ3"
"AL359955.1","IGHJ4"
"AL359955.1","IGHJ5"
"AL359955.1","IGHJ6"
"AL359955.1","IGHV1-24"
"AL359955.1","IGHV1-69-2"
"AL359955.1","IGHV2-26"
"AL359955.1","IGHV2-70"
"AL359955.1","IGHV4-34"
"AL359955.1","IGKJ1"
"AL359955.1","IGKJ2"
"AL359955.1","IGKJ3"
"AL359955.1","IGKJ4"
"AL359955.1","IGKJ5"
"AL359955.1","IGKV2D-40"
"AL359955.1","IGLJ1"
"AL359955.1","IGLJ6"
"AL359955.1","IL11"
"AL359955.1","IL17A"
"AL359955.1","INHBA"
"AL359955.1","KCNJ15"
"AL359955.1","KLK10"
"AL359955.1","KLK6"
"AL359955.1","KLK8"
"AL359955.1","LCN2"
"AL359955.1","LILRA1"
"AL359955.1","LY6D"
"AL359955.1","MCEMP1"
"AL359955.1","MIR1255B2"
"AL359955.1","MIR126"
"AL359955.1","MIR143"
"AL359955.1","MIR181B1"
"AL359955.1","MIR203A"
"AL359955.1","MIR23A"
"AL359955.1","MIR25"
"AL359955.1","MIR27B"
"AL359955.1","MIR30C2"
"AL359955.1","MIR3176"
"AL359955.1","MIR3197"
"AL359955.1","MIR324"
"AL359955.1","MIR3657"
"AL359955.1","MIR3687-1"
"AL359955.1","MIR3687-2"
"AL359955.1","MIR374B"
"AL359955.1","MIR378G"
"AL359955.1","MIR378H"
"AL359955.1","MIR4257"
"AL359955.1","MIR4436A"
"AL359955.1","MIR4477A"
"AL359955.1","MIR4477B"
"AL359955.1","MIR4537"
"AL359955.1","MIR4538"
"AL359955.1","MIR4539"
"AL359955.1","MIR491"
"AL359955.1","MIR503"
"AL359955.1","MIR548X2"
"AL359955.1","MIR642A"
"AL359955.1","MIR661"
"AL359955.1","MIR663B"
"AL359955.1","MIR6757"
"AL359955.1","MMP10"
"AL359955.1","MMP7"
"AL359955.1","MT-TM"
"AL359955.1","NOS2"
"AL359955.1","PDPN"
"AL359955.1","PI3"
"AL359955.1","PIM2"
"AL359955.1","PPBP"
"AL359955.1","PROK2"
"AL359955.1","PRSS2"
"AL359955.1","REG1A"
"AL359955.1","REG1B"
"AL359955.1","REG3A"
"AL359955.1","RNA5SP298"
"AL359955.1","RNA5SP333"
"AL359955.1","RNA5SP334"
"AL359955.1","RNA5SP69"
"AL359955.1","RNA5SP86"
"AL359955.1","RNU1-72P"
"AL359955.1","RNU6-1053P"
"AL359955.1","RNU6-118P"
"AL359955.1","RNU6-1206P"
"AL359955.1","RNU6-190P"
"AL359955.1","RNU6-199P"
"AL359955.1","RNU6-216P"
"AL359955.1","RNU6-277P"
"AL359955.1","RNU6-341P"
"AL359955.1","RNU6-423P"
"AL359955.1","RNU6-510P"
"AL359955.1","RNU6-548P"
"AL359955.1","RNU6-564P"
"AL359955.1","RNU6-638P"
"AL359955.1","RNU6-892P"
"AL359955.1","RNY1P11"
"AL359955.1","RNY4P25"
"AL359955.1","RP11-345J4.6"
"AL359955.1","RP11-44K6.2"
"AL359955.1","RP11-87N24.3"
"AL359955.1","RPL39P3"
"AL359955.1","S100A12"
"AL359955.1","S100A7"
"AL359955.1","S100A8"
"AL359955.1","S100A9"
"AL359955.1","SAA1"
"AL359955.1","SAA2-SAA4"
"AL359955.1","SAA2"
"AL359955.1","SAA4"
"AL359955.1","SERPINB3"
"AL359955.1","SERPINB4"
"AL359955.1","SERPINB7"
"AL359955.1","SLC26A4"
"AL359955.1","SLC6A14"
"AL359955.1","SLCO1B3"
"AL359955.1","SNORA14"
"AL359955.1","SNORA63"
"AL359955.1","SNORD12B"
"AL359955.1","SNORD14A"
"AL359955.1","SNORD14E"
"AL359955.1","SNORD19"
"AL359955.1","SNORD60"
"AL359955.1","SNORD62A"
"AL359955.1","SNORD62B"
"AL359955.1","SNORD6"
"AL359955.1","SNORD78"
"AL359955.1","SNORD99"
"AL359955.1","SPRR1A"
"AL359955.1","SPRR1B"
"AL359955.1","SPRR2A"
"AL359955.1","SPRR2D"
"AL359955.1","SPRR3"
"AL359955.1","TCN1"
"AL359955.1","TGM2"
"AL359955.1","TNFRSF6B"
"AL359955.1","TNIP3"
"AL359955.1","TRBJ1-4"
"AL359955.1","TRBJ1-5"
"AL359955.1","Z98750.1"
"AL359955.1","snoMe28S-Am2634"
"AL360176.1","AL442127.1"
"AL360176.1","AL445204.1"
"AL360176.1","AL589947.1"
"AL360176.1","AL591708.1"
"AL360176.1","AL713999.1"
